,name,phone,location
2899,연 동물병원,423-8280,서울특별시 송파구 잠실동
2900,연경동물병원,053-985-7550,대구광역시 북구 연경동
2901,연기동물병원,011-466-2702,충청남도 연기군 조치원읍 상리
2902,연기동물병원,011-466-2702,세종특별자치시  조치원읍 상리
2903,연두 동물병원,031-294-8277,경기도 수원시 권선구 금곡동
2904,연두동물병원,024550975,
2905,연두동물병원,959-7533,광주광역시 광산구 신창동
2906,연산동물병원,,충청남도 논산시 벌곡면 한삼천리
2907,연산동물의료센터,051-791-0175,부산광역시 연제구 연산동
2908,연서동물종합병원,02-358-7582,서울특별시 은평구 대조동
2909,연성 동물병원,054-761-0005,경상북도 경주시 안강읍 안강리
2910,연수동물메디컬센터,032-817-5182,인천광역시 연수구 연수동
2911,연은동물병원,678-0896,경기도 부천시 고강동
2912,연이동물병원,042-581-7282,대전광역시 서구 정림동
2913,연제종합동물병원,753-8875,부산광역시 수영구 망미동
2914,연지동물병원,055-342-7700,경상남도 김해시 구산동
2915,연합,564-2214,전라북도 고창군 고창읍 읍내리
2916,연합가축병원,054-853-6676,경상북도 안동시 당북동
2917,연합동물병원,245-7588,전라북도 완주군 용진읍 상운리
2918,연합동물병원,0553878805,경상남도 양산시 북부동
2919,연합동물병원,,전라북도 부안군 부안읍 선은리
2920,연합동물병원,063-445-2544,전라북도 군산시 장재동
2921,연합에이엠씨,031-422-7579,경기도 안양시 동안구 평촌동
2922,연향동물병원,061-745-0075,전라남도 순천시 연향동
2923,연희동물병원,332-2883,서울특별시 서대문구 연희동
2924,연희동물병원,031-296-7875,경기도 수원시 권선구 탑동
2925,연희동물병원,5614667,인천광역시 서구 심곡동
2926,열린,061-274-2263,전라남도 목포시 산정동
2927,열린24시동물병원,487-7575,
2928,열린동물병원,564-0075,충청남도 천안시 동남구 신부동
2929,열린동물병원,043-857-0075,충청북도 충주시 교현동
2930,열린동물병원,041-865-5187,충청남도 연기군 조치원읍 원리
2931,열린동물병원,743-6466,강원도 원주시 무실동
2932,열린동물병원,952-7227,대구광역시 동구 신암동
2933,열린동물병원,044-865-5187,세종특별자치시  조치원읍 원리
2934,열린동물병원,,경상남도 창원시 상남동
2935,열린동물종합병원,3273-0075,서울특별시 용산구 원효로2가
2936,염동물병원,292-3690,부산광역시 사하구 괴정동
2937,염창제일동물병원,3665-7582,서울특별시 강서구 염창동
2938,영광동물병원,,경상북도 봉화군 봉화읍 내성리
2939,영광동물병원(산업동물전문),061-352-2315,전라남도 영광군 영광읍 신하리
2940,영광축협동물병원,353-8555,전라남도 영광군 영광읍 녹사리
2941,영국동물병원,02-402-5746,서울특별시 송파구 가락동
2942,영남가축병원,744-2024,경상북도 경주시 양북면 어일리
2943,영남동물병원,018-511-2259,경상북도 성주군 성주읍 경산리
2944,영남동물병원(출장진료전문병원),055-375-9933,경상남도 양산시 하북면 용연리
2945,영대동물병원,,경상북도 경산시 중방동
2946,영대연합동물병원,,경상북도 경산시 조영동
2947,영덕사랑동물병원,,경상북도 영덕군 영덕읍 덕곡리
2948,영덕울진축협 동물병원,054-733-7120~3,경상북도 영덕군 영덕읍 화수리
2949,영덕종합동물병원,,경상북도 영덕군 영덕읍 남석리
2950,영도동물병원,051-415-2566,부산광역시 영도구 영선동1가
2951,영동동물병원,031-896-3881,경기도 용인시 수지구 죽전동
2952,영동합동동물병원,,충청북도 영동군 영동읍 계산리
2953,영등포동물병원,2633-9991,서울특별시 영등포구 당산동1가
2954,영등포아크로 동물병원,02-2632-2307,서울특별시 영등포구 영등포동7가
2955,영민동물병원,054-858-8575,경상북도 안동시 송현동
2956,영산가축병원<산업동물출장진료전문병원>,,경상남도 창녕군 영산면 서리
2957,영생동물병원,322-2302,전라남도 함평군 함평읍 내교리
2958,영일가축병원,,경상북도 포항시 북구 흥해읍 남성리
2959,영재애견종합병원,527-8275,광주광역시 동구 산수동
2960,영주동물병원,762-3575,경기도 광주시 경안동
2961,영주동물병원,,경상북도 영주시 영주동
2962,영주축협동물병원,054-634-0224,경상북도 영주시 가흥동
2963,영중동물병원,,경기도 포천시 영중면 양문리
2964,영진가축병원,754-2700,경상남도 진주시 금곡면 두문리
2965,영천동물병원,054-333-8275,경상북도 영천시 문내동
2966,영천축협동물병원,,경상북도 영천시 문외동
2967,영통동물병원,031-204-0075,경기도 수원시 영통구 영통동
2968,예 동물병원,011-646-9185,인천광역시 서구 마전동
2969,예 동물병원,,경기도 고양시 덕양구 도내동
2970,예담동물병원,,대전광역시 유성구 원신흥동
2971,예동물병원,945-8277,광주광역시 광산구 소촌동
2972,예동물병원,032-362-8111,인천광역시 부평구 갈산동
2973,예방동물병원,,강원도 춘천시 석사동
2974,예산 동물병원,,충청남도 예산군 예산읍 주교리
2975,예서동물병원,064-749-1801,제주특별자치도 제주시 노형동
2976,예스동물병원,,경상북도 구미시 선산읍 이문리
2977,예스동물병원,,대구광역시 수성구 황금동
2978,예스동물의료원,055-754-8275,경상남도 진주시 주약동
2979,예은동물병원,02-529-5575,서울특별시 강남구 역삼동
2980,예일동물병원,02-832-0081,서울특별시 관악구 신림동
2981,예임양계병원,343-8380,강원도 횡성군 횡성읍 읍하리
2982,예천축산농협 동물병원,054-652-8515,경상북도 예천군 예천읍 청복리
2983,옐로우동물병원,,전라남도 장성군 삼계면 월연리
2984,오 동물병원,053-641-1050,대구광역시 달서구 월성동
2985,오거리동물병원,02-306-0158,서울특별시 은평구 응암동
2986,오구오구 동물병원,0537935959,대구광역시 수성구 사월동
2987,오남동물병원,031-575-7598,경기도 남양주시 오남읍 양지리
2988,오늘동물병원,024697975,서울특별시 성동구 성수동1가
2989,오동물병원,031-213-3050,경기도 수원시 영통구 매탄동
2990,오라고동물병원,2643-7579,서울특별시 양천구 목동
2991,오렌지동물병원,,서울특별시 강남구 삼성동
2992,오렌지동물병원,02-2297-7582,서울특별시 성동구 행당동
2993,오룡 동물병원,061-282-2398,전라남도 무안군 삼향읍 남악리
2994,오류동물병원,2612-3232,서울특별시 구로구 오류동
2995,오리진 동물피부과병원,051-753-7582,부산광역시 수영구 민락동
2996,오블리 동물병원,031-568-8275,경기도 구리시 토평동
2997,오산동물병원,031-377-7582,경기도 오산시 원동
2998,오석헌동물병원,02-6402-0301,서울특별시 성동구 옥수동
2999,오성동물병원,043-240-7654,충청북도 청주시 청원구 오창읍 양청리
3000,오션동물메디컬센터,051-711-5999,부산광역시 해운대구 반여동
3001,오송 동물병원,043-237-7975,충청북도 청원군 오송읍 만수리
3002,오수동물병원,,전라북도 임실군 오수면 오수리
3003,오수의과동물병원,,충청북도 진천군 진천읍 읍내리
3004,오아시스 정형외과 신경외과 동물병원,031-215-7474,경기도 수원시 영통구 이의동
3005,오암동물병원,682-2470,경기도 평택시 안중읍 안중리
3006,오원석 황금동물병원,767-1177,대구광역시 중구 대봉동
3007,오월의 동물병원,,경상북도 경산시 정평동
3008,오입력,0313696381,경기도 화성시 남양읍 남양리
3009,오주동물병원,443-8083,서울특별시 송파구 거여동
3010,오즈동물병원,02-305-5975,서울특별시 서대문구 남가좌동
3011,오즈동물병원,031-840-0075,경기도 의정부시 신곡동
3012,오즈동물병원,02-2697-0052,서울특별시 강서구 내발산동
3013,오창동물병원,217-2069,충청북도 청주시 청원구 오창읍 장대리
3014,오창동물병원,217-2069,충청북도 청원군 오창읍 장대리
3015,오창제일동물병원,043-215-7517,충청북도 청원군 오창읍 구룡리
3016,오케이 동물병원,,경상북도 경산시 와촌면 동강리
3017,오태동물병원,054-462-7050,경상북도 구미시 오태동
3018,옥길아라동물의료센터,,경기도 부천시 옥길동
3019,옥동정철 동물병원,266-0075,울산광역시 남구 옥동
3020,옥수수 동물병원,02-2291-7582,서울특별시 성동구 옥수동
3021,옥천동물병원,043-732-8844,충청북도 옥천군 옥천읍 삼양리
3022,옥포태양동물병원,053-617-0313,
3023,온 동물병원,055-854-7582,경상남도 사천시 사천읍 수석리
3024,온 동물의료센터,0312867582,경기도 용인시 기흥구 마북동
3025,온누리 동물병원,794-7582,전라남도 광양시 중동
3026,온누리 동물병원,055-274-7525,경상남도 창원시 성산구 상남동
3027,온누리 동물병원,032-567-2575,인천광역시 서구 마전동
3028,온누리 동물병원,055-274-7525,경상남도 창원시 중앙동
3029,온누리 동물병원(출장진료전문동물병원),,충청남도 천안시 동남구 삼룡동
3030,온누리 종합동물병원,845-0780,서울특별시 영등포구 신길동
3031,온누리동물병원,,경상북도 영천시 청통면 치일리
3032,온누리동물병원,053-584-2757,대구광역시 달서구 이곡동
3033,온누리동물병원,061-723-7582,전라남도 순천시 조례동
3034,온누리동물병원,051-701-7555,부산광역시 해운대구 좌동
3035,온누리동물병원,866-5725,인천광역시 미추홀구 용현동
3036,온누리동물병원(천안점),041-414-7582,충청남도 천안시 동남구 봉명동
3037,온마음 동물메디컬센터,,서울특별시 송파구 거여동
3038,온마음 동물메디컬센터,02-449-0075,서울특별시 송파구 거여동
3039,온빛동물병원,028988971,경기도 광명시 소하동
3040,온양 발리동물병원,052-239-7585,울산광역시 울주군 온양읍 발리
3041,온양동물병원,041-541-1222,충청남도 아산시 온천동
3042,온유동물병원,"652-7566,655-3691",경기도 부천시 중동
3043,온유동물병원,031-211-1313,경기도 수원시 영통구 이의동
3044,온천동물병원,051-505-4088,부산광역시 동래구 온천동
3045,온천천동물병원,051-868-7579,부산광역시 연제구 거제동
3046,올리브 동물병원,042-222-3700,대전광역시 중구 목동
3047,올리브동물병원,02-2135-5866,서울특별시 구로구 고척동
3048,올리브동물병원,031-908-7582,경기도 고양시 일산동구 마두동
3049,올리브동물병원,3917502,서울특별시 종로구 홍지동
3050,올리브동물병원,053-383-0075,대구광역시 북구 산격동
3051,올바른동물병원,02-428-1661,서울특별시 강동구 암사동
3052,올스타동물의료센터,2065-7582,서울특별시 강서구 화곡동
3053,올치동물병원,062-716-5775,광주광역시 북구 본촌동
3054,올펫 동물병원,764-7582,대구광역시 수성구 상동
3055,와와동물벼원,273-7582,충청북도 청주시흥덕구 사직동
3056,와와동물병원,273-7582,충청북도 청주시 서원구 사직동
3057,와우 동물병원,02-375-1963,서울특별시 마포구 성산동
3058,와우동물병원,836-7588,전라북도 익산시 영등동
3059,와우동물병원,2666-0370,서울특별시 강서구 방화동
3060,와우동물병원,225-0075,울산광역시 울주군 언양읍 동부리
3061,와우종합동물병원,02-866-0880,서울특별시 관악구 신림동
3062,와이제이클리닉,,경상북도 군위군 군위읍 서부리
3063,와이즈24시 동물병원,3446-8253,서울특별시 강남구 논현동
3064,와이즈동물병원,716-3475,대전광역시 서구 가수원동
3065,완도동물병원,,전라남도 완도군 완도읍 군내리
3066,왈츠동물병원,02-834-7582,서울특별시 영등포구 대림동
3067,왕궁동물병원,291-5214,전라북도 익산시 왕궁면 구덕리
3068,왕십리조은동물병원,02-2297-0075,서울특별시 성동구 하왕십리동
3069,왜관동물병원,054-977-7365,경상북도 칠곡군 왜관읍 왜관리
3070,요셉동물병원,061-763-7582,전라남도 광양시 광양읍 칠성리
3071,용강동물병원,02-707-2340,서울특별시 마포구 대흥동
3072,용동물CTMRI의료센터,055-286-7511,경상남도 창원시 성산구 상남동
